순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"373","만화","신세기 에반게리온 4 (애장판)","350845367","9791172886882","07830","사다모토 요시유키 지음","대원씨아이(만화)","20241029","15,000","13,500","750점","3000","만화"
"374","만화","푸른 상자 6","306952476","9791169473224","","미우라 코우지 지음","학산문화사(만화)","20221215","6,000","5,400","300점","2514","만화"
"375","만화","헌터는 하룻밤에 10번… 소설 + 만화 세트 - 전3권","352230386","9791172064310","04690","두고.밥솥 지음","곁(beside)","20241204","52,000","46,800","2,600점","1810","소설/시/희곡"
"376","만화","나루세는 사랑을 증명할 수 없어 1","351945276","9791172888367","07830","나카가와 페리 지음","대원씨아이(만화)","20241111","6,000","5,400","300점","1740","만화"
"377","만화","프로미스 신데렐라 15","352233537","9791136795434","47830","타치바나 오레코 지음, 유유리 옮김","서울미디어코믹스(서울문화사)","20241113","5,000","4,500","250점","1710","만화"
"378","만화","일하지 않는 두사람 25","350904623","9791172885526","07830","요시다 사토루 지음","대원씨아이(만화)","20241030","5,500","4,950","270점","960","만화"
"379","만화","나와 미모사의 75일 3","352561907","9791138054997","07830","오니야마 미즈키 지음, 한호성 옮김","데이즈엔터(주)","20241205","8,000","7,200","400점","930","만화"
"380","만화","내일 죽기에는 2","352784521","9791170402725","07830","카리 스마코 지음, 오지은 옮김","열림원","20241128","13,000","11,700","650점","760","만화"
"381","만화","소녀재판 8","352660454","9791194163190","07810","루즌아 지음, 보로콤 그림","씨엔씨레볼루션","20241115","13,000","11,700","650점","660","만화"
"382","만화","소녀재판 7","352660099","9791194163183","07650","루즌아 지음, 보로콤 그림","씨엔씨레볼루션","20241115","13,000","11,700","650점","660","만화"
"383","만화","센고쿠 여고생담 13","352426600","9791127555825","07830","사와다 하지메 지음, 히라사와 게코 삽화, 교치쿠토 원작","재담미디어","20241115","6,500","5,850","320점","640","만화"
"384","만화","슬램덩크 신장재편판 18","172142360","9791133487684","07830","이노우에 타케히코 지음","대원씨아이(만화)","20181114","6,500","5,850","320점","20155","만화"
"385","만화","슬램덩크 신장재편판 11","169566506","9791133487615","07830","이노우에 타케히코 지음","대원씨아이(만화)","20181010","7,000","6,300","350점","19483","만화"
"386","만화","슬램덩크 신장재편판 12","169566585","9791133487622","07830","이노우에 타케히코 지음","대원씨아이(만화)","20181010","7,000","6,300","350점","19293","만화"
"387","만화","도쿄 에일리언즈 7","325873296","9791136776099","","NAOE 지음, 박소현 옮김","서울미디어코믹스(서울문화사)","20231030","6,000","5,400","300점","12467","만화"
"388","만화","원피스 103","303523008","9791169441315","","오다 에이치로 지음","대원씨아이(만화)","20221028","5,500","4,950","270점","12347","만화"
"389","만화","던전밥 9","250645912","9791166110160","07830","쿠이 료코 지음, 김민재 옮김","㈜소미미디어","20200917","7,000","6,300","350점","12274","만화"
"390","만화","도쿄 에일리언즈 8","337665761","9791136784513","","NAOE 지음, 박소현 옮김","서울미디어코믹스(서울문화사)","20240430","6,000","5,400","300점","11557","만화"
"391","만화","던전밥 7","194376801","9791163896234","
","쿠이 료코 지음, 김민재 옮김","㈜소미미디어","20190620","7,000","6,300","350점","11512","만화"
"392","만화","내세에는 남남이 좋겠어 8","343134240","9791138427777","07830","코니시 아스카 지음, 박소현 옮김","㈜소미미디어","20240730","6,000","5,400","300점","10957","만화"
"393","만화","원피스 102","296798536","9791169180948","","오다 에이치로 지음","대원씨아이(만화)","20220627","5,500","4,950","270점","10921","만화"
"394","만화","후지모토 타츠키 단편집 22-26","309270127","9791169473286","","후지모토 타츠키 지음","학산문화사(만화)","20230119","6,000","5,400","300점","9748","만화"
"395","만화","장송의 프리렌 11","333717657","9791141124694","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20240222","6,000","5,400","300점","9503","만화"
"396","만화","후지모토 타츠키 단편집 17-21","309270072","9791169473279","","후지모토 타츠키 지음","학산문화사(만화)","20230120","6,000","5,400","300점","9142","만화"
"397","만화","괴수 8호 2","337045326","9791136755247","","마츠모토 나오야 지음, 유유리 옮김","서울미디어코믹스(서울문화사)","20210430","6,000","5,400","300점","8633","만화"
"398","만화","장송의 프리렌 3","285408678","9791134897178","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20211223","6,000","5,400","300점","8580","만화"
"399","만화","장송의 프리렌 4","286833118","9791134897185","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20220114","6,000","5,400","300점","8217","만화"
"400","만화","주술회전 1","301706355","9791136791696","","아쿠타미 게게 지음, 이정운 옮김","서울미디어코믹스(서울문화사)","20190329","6,000","5,400","300점","8011","만화"
"401","만화","장송의 프리렌 9","306519541","9791169473057","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20221208","6,000","5,400","300점","7796","만화"
"402","만화","주술회전 2","301706475","9791136791702","","아쿠타미 게게 지음, 이정운 옮김","서울미디어코믹스(서울문화사)","20190329","6,000","5,400","300점","7616","만화"
"403","만화","주술회전 16","301714509","9791136791849","47830","아쿠타미 게게 지음, 이정운 옮김","서울미디어코믹스(서울문화사)","20210827","6,000","5,400","300점","7369","만화"
"404","만화","킹덤 Kingdom 71","343293611","9791172455897","07830","하라 야스히사 지음","대원씨아이(만화)","20240719","5,500","4,950","270점","6178","만화"
