순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"220","고전","시계태엽 오렌지","536624","9788937461125","04800","앤소니 버제스 지음, 박시영 옮김","민음사","20220425","14,000","12,600","700점","8533","소설/시/희곡"
"221","고전","페스트 (무선)","72844934","9788954638890","04860","알베르 카뮈 지음, 유호식 옮김","문학동네","20151226","14,000","12,600","700점","8066","소설/시/희곡"
"222","고전","셜록 홈즈 전집 세트 - 전10권","41716569","9788976041470","03840","아서 코난 도일 지음, 박상은 옮김","문예춘추사","20121210","43,000","38,700","2,150점","7960","소설/시/희곡"
"223","고전","빨간머리앤 전집 세트 - 전8권 (완역본)","317001343","9791139710960","04840","루시 모드 몽고메리 지음, 유보라 그림, 오수원 옮김","현대지성","20230614","150,000","135,000","7,500점","6554","소설/시/희곡"
"224","고전","젊은 시인에게 보내는 편지","676588","9788976415806","04850","라이너 마리아 릴케 지음, 김재혁 옮김","고려대학교출판부","20060725","8,000","8,000","240점","6371","에세이"
"225","고전","걸리버 여행기 (무삭제 완역본)","204933643","9791187142966","03840","조너선 스위프트 지음, 이종인 옮김","현대지성","20190904","11,500","10,350","570점","5826","소설/시/희곡"
"226","고전","황야의 이리","370176","9788937460678","04850","헤르만 헤세 지음, 김누리 옮김","민음사","20020730","11,000","9,900","550점","5604","소설/시/희곡"
"227","고전","유토피아 (라틴어 원전 완역본)","254762466","9791191174595","","토머스 모어 지음, 박문재 옮김","현대지성","20201102","11,500","10,350","570점","5196","소설/시/희곡"
"228","고전","에덴의 용","679760","9788983711830","03400","칼 세이건 지음, 임지원 옮김","사이언스북스","20060811","18,000","16,200","900점","5187","과학"
"229","고전","파우스트 1,2 세트 - 전2권","196574951","9788964452103","","요한 볼프강 폰 괴테 지음, 전영애 옮김","길(도서출판)","20190610","60,000","54,000","3,000점","4960","소설/시/희곡"
"230","고전","츠바이크의 발자크 평전","146012","9788971842195","03900","슈테판 츠바이크 지음, 안인희 옮김","푸른숲","19981116","27,000","24,300","1,350점","4820","소설/시/희곡"
"231","고전","소송 (무선)","6608933","9788954610018","04850","프란츠 카프카 지음, 권혁준 옮김","문학동네","20100315","14,000","12,600","700점","4809","소설/시/희곡"
"232","고전","세계 최고의 여행기 열하일기 - 상","31776364","9788997969265","04810","박지원 지음, 길진숙.고미숙.김풍기 옮김","북드라망","20130930","19,000","17,100","950점","4740","소설/시/희곡"
"233","고전","젊은 시인에게 보내는 편지","250563722","9791188694730","04800","라이너 마리아 릴케 지음, 강민경 옮김","디자인이음","20200831","5,000","4,500","250점","4038","에세이"
"234","고전","나의 미카엘","203367","9788937460159","04890","아모스 오즈 지음, 최창모 옮김","민음사","19980930","12,000","10,800","600점","4028","소설/시/희곡"
"235","고전","니코마코스 윤리학 (그리스어 원전 완역본)","288643478","9791139701777","03190","아리스토텔레스 지음, 박문재 옮김","현대지성","20220214","19,900","17,910","990점","3762","인문학"
"236","고전","개를 데리고 다니는 부인","5873396","9788932909202","03890","안톤 파블로비치 체홉 지음, 오종우 옮김","열린책들","20091130","13,800","12,420","690점","3621","소설/시/희곡"
"237","고전","두 도시 이야기","236522337","9788952751072","04840","찰스 디킨스 지음, 권민정 옮김","시공사","20200326","22,000","19,800","1,100점","3565","소설/시/희곡"
"238","고전","뻐꾸기 둥지 위로 날아간 새","5982654","9788937462320","04800","켄 키지 지음, 정회성 옮김","민음사","20091204","15,000","13,500","750점","3498","소설/시/희곡"
"239","고전","카오스","27032502","9788962620696","93400","제임스 글릭 지음, 박래선 옮김, 김상욱 감수","동아시아","20130520","22,000","19,800","1,100점","3213","과학"
"240","고전","맹자","259678515","9791160805352","04140","맹자 지음, 김원중 옮김","휴머니스트","20210131","22,000","19,800","1,100점","3167","인문학"
"241","고전","실낙원","189338267","9788944785320","04230","존 밀턴 지음, 귀스타브 도레 외 그림, 박문재 옮김","CH북스(크리스천다이제스트)","20190419","16,000","14,400","800점","3087","종교/역학"
"242","고전","창조적 진화","539714","9788957330449","94160","앙리 베르그손 지음, 황수영 옮김","아카넷","20050120","25,000","23,750","1,250점","3079","인문학"
"243","고전","파우스트","55188558","9788932404363","04850","요한 볼프강 폰 괴테 지음, 장희창 옮김","을유문화사","20150330","18,000","16,200","900점","3019","소설/시/희곡"
"244","고전","사기열전 1~2 세트 - 전2권","249461947","9788937420474","04910","사마천 지음, 김원중 옮김","민음사","20200810","51,000","45,900","510점","2991","역사"
"245","고전","플루타르코스 영웅전","6970308","9788991290334","93890","플루타르코스 지음, 천병희 옮김","도서출판 숲","20100510","36,000","32,400","1,800점","2963","고전"
"246","고전","이반 일리치의 죽음·광인의 수기 (모노 에디션)","335566520","9788932923932","04890","레프 니콜라예비치 톨스토이 지음, 석영중.정지원 옮김","열린책들","20240305","8,800","7,920","440점","2933","소설/시/희곡"
"247","고전","페널티킥 앞에 선 골키퍼의 불안","6000734","9788937462337","04800","페터 한트케 지음, 윤용호 옮김","민음사","20091211","8,000","7,200","400점","2913","소설/시/희곡"
"248","고전","체호프 희곡선","17840041","9788932403854","04850","안톤 파블로비치 체호프 지음, 박현섭 옮김","을유문화사","20120625","14,000","12,600","700점","2907","소설/시/희곡"
"249","고전","파우스트 (모노 에디션)","336006268","9788932923956","04850","요한 볼프강 폰 괴테 지음, 김인순 옮김","열린책들","20240315","8,800","7,920","440점","2904","소설/시/희곡"
"250","고전","이 사람을 보라","302356844","9788957338193","93160","프리드리히 니체 지음, 박찬국 옮김","아카넷","20221007","18,000","17,100","900점","2896","인문학"
"251","고전","템페스트 (무선)","5966578","9788954609074","04840","윌리엄 셰익스피어 지음, 이경식 옮김","문학동네","20091215","10,000","9,000","500점","2761","소설/시/희곡"
"252","고전","부활 1","225872918","9788937443664","04800","레프 니콜라예비치 톨스토이 지음, 연진희 옮김","민음사","20191227","12,000","10,800","600점","2607","소설/시/희곡"
"253","고전","영혼의 자서전 -하","5873582","9788932909530","03890","니코스 카잔차키스 지음, 안정효 옮김","열린책들","20091130","15,800","14,220","790점","2568","소설/시/희곡"
"254","고전","빨간 머리 앤","149301863","9791159350320","03840","루시 M. 몽고메리 지음, 김양미 옮김, 김지혁 그림","인디고(글담)","20180615","16,800","15,120","840점","2523","소설/시/희곡"
"255","고전","루미 시집","180117824","9788952795113","03890","잘랄 아드딘 무하마드 루미 지음, 정제희 옮김","시공사","20190128","12,000","10,800","600점","2493","소설/시/희곡"
"256","고전","악령 3","274368039","9788937463860","04800","표도르 도스토옙스키 지음, 김연경 옮김","민음사","20210625","14,000","12,600","700점","2462","소설/시/희곡"
"257","고전","부활 2","225875065","9788937443671","04800","레프 니콜라예비치 톨스토이 지음, 연진희 옮김","민음사","20191227","13,000","11,700","650점","2461","소설/시/희곡"
"258","고전","카라마조프 씨네 형제들 3 (모노 에디션, 알라딘 특별판)","346139465","9788932924656","04890","표도르 도스토옙스키 지음, 이대우 옮김","열린책들","20240925","8,800","7,920","440점","2425","소설/시/희곡"
"259","고전","죄와 벌 - 상","19765092","9788932403878","04890","표도르 도스토예프스키 지음, 김희숙 옮김","을유문화사","20120920","12,000","10,800","600점","2254","소설/시/희곡"
"260","고전","갈리아 원정기","14553370","9788991290440","93900","가이우스 율리우스 카이사르 지음, 천병희 옮김","도서출판 숲","20120120","27,000","24,300","1,350점","2204","역사"
"261","고전","안데르센, 잔혹동화 속 문장의 기억 Andersen, Memory of sentences (양장)","337830664","9791186151686","03850","박예진 엮음, 한스 크리스티안 안데르센 원작","센텐스","20240507","18,800","16,920","940점","2186","소설/시/희곡"
"262","고전","취미의 기준에 대하여 / 비극에 대하여 외","193173390","9791186000878","93160","데이비드 흄 지음, 김동훈 옮김","마티","20190719","22,000","19,800","900점","1901","인문학"
"263","고전","올랜도","187565546","9791160200751","04840","버지니아 울프 지음, 박희진 옮김","솔출판사","20190425","14,500","13,050","720점","1768","소설/시/희곡"
"264","고전","로빈슨 크루소","11203976","9788932911632","03840","다니엘 디포 지음, 류경희 옮김","열린책들","20110320","12,800","11,520","640점","1339","소설/시/희곡"
"265","고전","초판본 변신","340470427","9791164459124","03850","프란츠 카프카 지음, 한영란 옮김","더스토리","20240530","13,800","12,420","690점","1217","소설/시/희곡"
"266","고전","부활 1","305860683","9788954699518","04890","레프 니콜라예비치 톨스토이 지음, 박형규 옮김","문학동네","20221130","14,000","12,600","700점","1070","소설/시/희곡"
"267","고전","부활 2","305861139","9788954699525","04890","레프 니콜라예비치 톨스토이 지음, 박형규 옮김","문학동네","20221130","14,000","12,600","700점","1066","소설/시/희곡"
"268","고전","닉 애덤스 이야기","350581385","9791193635278","04800","어니스트 헤밍웨이 지음, 이영아 옮김","빛소굴","20241025","14,400","12,960","720점","1050","소설/시/희곡"
"269","고전","아라비안나이트 Ⅰ","8084333","9788949706740","04080","리처드 F. 버턴 지음, 고정일 옮김","월드북","20101212","22,000","19,800","1,100점","883","소설/시/희곡"
"270","고전","사람은 무엇으로 사는가","349397812","9788931023893","04800","레프 니콜라예비치 톨스토이 지음, 이순영 옮김","문예출판사","20241015","8,000","7,200","400점","650","소설/시/희곡"
"271","고전","징비록","352232763","9788932475288","03910","유성룡 지음, 이민수 옮김","을유문화사","20241110","16,000","14,400","800점","550","역사"
"272","고전","이반 일리치의 죽음","345979249","9788931023770","04800","레프 톨스토이 지음, 이순영 옮김","문예출판사","20240910","8,000","7,200","400점","545","소설/시/희곡"
"273","고전","크리스마스 캐럴 (미니북)","351636040","9791194280712","00840","찰스 디킨스 지음, 황금진 옮김","더클래식","20241031","4,900","4,410","240점","470","소설/시/희곡"
"274","고전","초판본 위대한 개츠비 (미니북)","351634999","9791194280606","08840","프랜시스 스콧 피츠제럴드 지음, 이기선 옮김","더스토리","20241031","4,900","4,410","240점","370","소설/시/희곡"
"275","고전","초판본 크리스마스 캐럴 (미니북)","351632329","9791194280620","00840","찰스 디킨스 지음, 황금진 옮김","더스토리","20241031","4,900","4,410","240점","320","소설/시/희곡"
"276","고전","어린 왕자 (완역본)","352305554","9791194381068","03860","앙투안 드 생텍쥐페리 지음, 이민정 옮김","올리버","20241118","10,000","9,000","500점","260","소설/시/희곡"
"277","고전","전쟁의 기술","352679240","9791159201677","03920","니콜로 마키아벨리 지음, 정명진 옮김","부글북스","20241115","17,000","15,300","850점","230","사회과학"
"278","고전","소크라테스의 변명","224035","9788931003710","03160","플라톤 지음, 황문수 옮김","문예출판사","19990210","12,000","10,800","600점","16856","인문학"
"279","고전","오뒷세이아","686827","9788991290150","93890","호메로스 지음, 천병희 옮김","도서출판 숲","20150910","33,000","29,700","1,650점","10461","인문학"
"280","고전","거미여인의 키스","236957","9788937460371","04800","마누엘 푸익 지음, 송병선 옮김","민음사","20000612","13,000","11,700","650점","9553","소설/시/희곡"
"281","고전","허클베리 핀의 모험","169092","9788937460067","04840","마크 트웨인 지음, 김욱동 옮김","민음사","19980805","13,000","11,700","650점","9522","소설/시/희곡"
"282","고전","죄와 벌 - 하","5991336","9788932909165","03890","도스또예프스끼 지음, 홍대화 옮김","열린책들","20091215","11,800","10,620","590점","8968","소설/시/희곡"
"283","고전","로미오와 줄리엣","1933440","9788937461736","04800","윌리엄 셰익스피어 지음, 최종철 옮김","민음사","20080228","8,000","7,200","400점","8114","소설/시/희곡"
"284","고전","삼국유사","291032809","9788937461668","","일연 지음, 김원중 옮김","민음사","20220304","15,000","13,500","750점","7529","소설/시/희곡"
"285","고전","1984 (무선)","5966698","9788954609166","04840","조지 오웰 지음, 김기혁 옮김","문학동네","20091215","11,000","9,900","550점","6959","소설/시/희곡"
"286","고전","프랑켄슈타인 (무삭제 완역본)","271487829","9791166815386","","메리 셸리 지음, 오수원 옮김","현대지성","20210521","8,800","7,920","440점","6861","소설/시/희곡"
"287","고전","그리스인 조르바","148275009","9788932030982","03890","니코스 카잔자키스 지음, 유재원 옮김","문학과지성사","20180525","13,000","11,700","650점","6798","소설/시/희곡"
"288","고전","위대한 유산 1","4213825","9788937462122","04800","찰스 디킨스 지음, 이인규 옮김","민음사","20090630","13,000","11,700","650점","6283","소설/시/희곡"
"289","고전","지하생활자의 수기","138590","9788931003680","03890","도스토예프스키 지음, 이동현 옮김","문예출판사","19981220","11,000","9,900","550점","5995","소설/시/희곡"
"290","고전","인문 고전 강의","6777749","9788996056164","03100","강유원 지음","라티오","20100415","27,000","24,300","1,350점","5913","인문학"
"291","고전","위대한 유산 2","4213849","9788937462139","04800","찰스 디킨스 지음, 이인규 옮김","민음사","20090630","13,000","11,700","650점","5720","소설/시/희곡"
"292","고전","지상의 양식","996325","9788937461576","04800","앙드레 지드 지음, 김화영 옮김","민음사","20071010","12,000","10,800","600점","5389","소설/시/희곡"
"293","고전","소포클레스 비극 전집","2688221","9788991290211","93890","소포클레스 지음, 천병희 옮김","도서출판 숲","20081010","30,000","27,000","1,500점","5383","고전"
"294","고전","이성과 감성","637375","9788937461323","04800","제인 오스틴 지음, 윤지관 옮김","민음사","20060325","13,000","11,700","650점","5276","소설/시/희곡"
"295","고전","그 후","435258","9788937460876","04830","나쓰메 소세키 지음, 윤상인 옮김","민음사","20030925","13,000","11,700","650점","4939","소설/시/희곡"
"296","고전","존 롤스 정의론","158428150","9788965706540","04080","황경식 지음","쌤앤파커스","20180727","13,000","11,700","650점","4923","사회과학"
"297","고전","적과 흑 1","455330","9788937460951","04860","스탕달 지음, 이동렬 옮김","민음사","20040115","10,500","9,450","520점","4576","소설/시/희곡"
"298","고전","양철북 1","207452","9788937460326","04850","귄터 그라스 지음, 장희창 옮김","민음사","19991004","13,000","11,700","650점","4494","소설/시/희곡"
"299","고전","이솝 우화 전집 (그리스어 원전 완역본)","254026612","9791191174007","03890","이솝 지음, 아서 래컴 그림, 박문재 옮김","현대지성","20201019","15,500","13,950","770점","4409","소설/시/희곡"
"300","고전","채근담","140802","9788932308647","03150","홍자성 지음, 조지훈 엮음","현암사","19960405","15,000","13,500","750점","4409","고전"
"301","고전","멋진 신세계","212029674","9791160271683","03840","올더스 헉슬리 지음, 안정효 옮김","(주)태일소담출판사","20190925","14,000","12,600","700점","4354","소설/시/희곡"
"302","고전","변신이야기","119992751","9788991290808","03890","오비디우스 지음, 천병희 옮김","도서출판 숲","20171015","28,000","25,200","1,400점","4297","인문학"
"303","고전","모든 것이 산산이 부서지다","1829130","9788937461712","04800","치누아 아체베 지음, 조규형 옮김","민음사","20080222","11,000","9,900","550점","4200","소설/시/희곡"
"304","고전","문학이란 무엇인가","203373","9788937460098","04860","장 폴 사르트르 지음, 정명환 옮김","민음사","19980805","12,000","10,800","600점","4036","소설/시/희곡"
"305","고전","모파상 단편선","687953","9788931005387","03860","기 드 모파상 지음, 김동현.김사행 옮김","문예출판사","20060915","8,000","7,200","400점","4000","소설/시/희곡"
"306","고전","데미안 + 수레바퀴 아래서 초판본 리커버 디자인 고급 벨벳 양장본 세트 - 전2권","232384411","9791187011576","04850","헤르만 헤세 지음, 이미영 외 옮김, 김선형 해설","코너스톤","20200130","16,800","15,120","840점","3959","소설/시/희곡"
"307","고전","몬테크리스토 백작 1","341393","9788937403866","04860","알렉상드르 뒤마 지음, 오증자 옮김","민음사","20020325","16,000","14,400","800점","3935","소설/시/희곡"
"308","고전","잃어버린 시간을 찾아서 1~6 세트 - 전6권","74894886","9788937432361","04860","마르셀 프루스트 지음, 김희영 옮김","민음사","20160102","78,000","70,200","3,900점","3906","소설/시/희곡"
"309","고전","마의 산 -상","2260626","9788932403311","04850","토마스 만 지음, 홍성광 옮김","을유문화사","20080620","15,000","13,500","750점","3850","소설/시/희곡"
"310","고전","감정의 혼란","193455783","9791196554811","03850","슈테판 츠바이크 지음, 서정일 옮김","녹색광선","20190610","19,800","17,820","990점","3835","소설/시/희곡"
"311","고전","수레바퀴 아래서 (무선)","21742433","9788954620154","04850","헤르만 헤세 지음, 한미희 옮김","문학동네","20130101","8,000","7,200","400점","3780","소설/시/희곡"
"312","고전","죄와 벌 1","240858165","9788954671774","04890","표도르 도스토예프스키 지음, 이문영 옮김","문학동네","20200520","13,500","12,150","670점","3724","소설/시/희곡"
"313","고전","까라마조프 씨네 형제들 - 상","6037999","9788932909424","03890","도스또예프스끼 지음, 이대우 옮김","열린책들","20091220","11,800","10,620","590점","3638","소설/시/희곡"
"314","고전","나는 불안할 때 논어를 읽는다","289593050","9791158741426","03100","판덩 지음, 이서연 옮김","미디어숲","20220330","17,800","16,020","890점","3620","자기계발"
"315","고전","죄와 벌 2","240858317","9788954671781","04890","표도르 도스토예프스키 지음, 이문영 옮김","문학동네","20200520","13,500","12,150","670점","3568","소설/시/희곡"
"316","고전","알레프","15660849","9788937462818","04800","호르헤 루이스 보르헤스 지음, 송병선 옮김","민음사","20120227","11,000","9,900","550점","3568","소설/시/희곡"
"317","고전","오스카 와일드 작품선","4651030","9788937462221","04800","오스카 와일드 지음, 정영목 옮김","민음사","20090918","11,000","9,900","550점","3493","소설/시/희곡"
"318","고전","마의 산 -하","2260644","9788932403328","04850","토마스 만 지음, 홍성광 옮김","을유문화사","20080620","15,000","13,500","750점","3477","소설/시/희곡"
"319","고전","방법서설 (프랑스어·라틴어 완역)","295097222","9788931022759","04080","르네 데카르트 지음, 이현복 옮김","문예출판사","20220530","22,000","19,800","1,100점","3469","인문학"
"320","고전","영혼의 집 1","422109","9788937460784","04870","이사벨 아옌데 지음, 권미선 옮김","민음사","20030705","12,000","10,800","600점","3407","소설/시/희곡"
"321","고전","미들마치 2","331983917","9788937464379","","조지 엘리엇 지음, 이미애 옮김","민음사","20240115","18,000","16,200","900점","3394","소설/시/희곡"
"322","고전","알베르 카뮈 대표작 세트 - 전3권","86888460","9788937433092","04800","알베르 카뮈 지음, 김화영 옮김","민음사","20160704","29,000","26,100","1,450점","3320","소설/시/희곡"
"323","고전","까라마조프 씨네 형제들 - 중","6038000","9788932909431","03890","도스또예프스끼 지음, 이대우 옮김","열린책들","20091220","11,800","10,620","590점","3234","소설/시/희곡"
"324","고전","논어","302115573","9791191805086","04140","공자 지음, 오세진 옮김","홍익","20220930","16,000","14,400","800점","3134","인문학"
"325","고전","조의 아이들","248997791","9791155812990","04840","루이자 메이 올콧 지음, 김재용 외 옮김","윌북","20200910","8,750","7,880","430점","3114","소설/시/희곡"
"326","고전","설득","108441474","9788937463488","04800","제인 오스틴 지음, 전승희 옮김","민음사","20170421","13,000","11,700","650점","3096","소설/시/희곡"
"327","고전","댈러웨이 부인","5890445","9788932909226","03840","버지니아 울프 지음, 최애리 옮김","열린책들","20091130","11,800","10,620","590점","3063","소설/시/희곡"
"328","고전","옛이야기 보따리","8476458","9788984286375","03370","서정오 지음","보리","20110103","20,000","18,000","1,000점","3049","사회과학"
"329","고전","색채론","407007","9788937402524","04850","요한 볼프강 폰 괴테 지음, 장희창, 권오상 옮김","민음사","20030315","16,000","14,400","800점","2942","소설/시/희곡"
"330","고전","지옥에서 보낸 한철","83469043","9788937475085","04800","장 니콜라 아르튀르 랭보 지음, 김현 옮김","민음사","20160519","10,000","9,000","500점","2919","소설/시/희곡"
"331","고전","이문열 삼국지 1","233793709","9788925568799","03820","나관중 지음, 이문열 평역, 정문 그림","알에이치코리아(RHK)","20200325","18,000","16,200","900점","2889","소설/시/희곡"
"332","고전","오만과 편견","118299069","9788954648325","04840","제인 오스틴 지음, 류경희 옮김","문학동네","20170922","14,500","13,050","720점","2833","소설/시/희곡"
"333","고전","나무 위의 남작","510454","9788937461071","04880","이탈로 칼비노 지음, 이현경 옮김","민음사","20040810","12,000","10,800","600점","2809","소설/시/희곡"
"334","고전","환상동화집","361854","9788937403927","03850","헤르만 헤세 지음, 정서웅 외 옮김","민음사","20020610","15,000","13,500","750점","2795","소설/시/희곡"
"335","고전","고독은 잴 수 없는 것","83475451","9788937475115","04800","에밀리 디킨슨 지음, 강은교 옮김","민음사","20160519","10,000","9,000","500점","2756","소설/시/희곡"
"336","고전","화에 대하여","22019752","9788993178197","03160","루키우스 안나이우스 세네카 지음, 김경숙 옮김","사이","20130107","17,000","15,300","850점","2754","인문학"
"337","고전","미지의 걸작","177295348","9791196554804","03860","오노레 드 발자크 지음, 김호영 옮김","녹색광선","20190110","19,800","17,820","990점","2733","소설/시/희곡"
"338","고전","에티카","993377","9788930625463","93190","베네딕트 데 스피노자 지음","서광사","20071010","27,000","25,650","1,350점","2721","인문학"
"339","고전","맥베스","8529928","9788932911557","03840","윌리엄 셰익스피어 지음, 권오숙 옮김","열린책들","20101230","9,800","8,820","490점","2586","소설/시/희곡"
"340","고전","피터 래빗 시리즈 전집","62334235","9791195329335","04840","베아트릭스 포터 지음, 윤후남 옮김","현대지성","20150713","16,000","14,400","800점","2579","소설/시/희곡"
"341","고전","제일철학에 관한 성찰","268619645","9788931022032","03160","르네 데카르트 지음, 이현복 옮김","문예출판사","20210409","18,000","16,200","900점","2569","인문학"
"342","고전","안티크리스트","35425033","9788957333440","94160","프리드리히 니체 지음, 박찬국 옮김","아카넷","20131230","13,000","12,350","650점","2569","인문학"
"343","고전","폭풍의 언덕","297476307","9791160809190","04840","에밀리 브론테 지음, 황유원 옮김","휴머니스트","20221031","16,500","14,850","820점","2521","소설/시/희곡"
"344","고전","데이비드 코퍼필드","8801063","9788949707310","04080","찰스 디킨스 지음, 신상웅 옮김","동서문화동판(동서문화사)","20110110","31,000","27,900","1,550점","2430","소설/시/희곡"
"345","고전","두이노의 비가","48803346","9788932912288","03850","라이너 마리아 릴케 지음, 손재준 옮김","열린책들","20141025","15,800","14,220","790점","2327","소설/시/희곡"
"346","고전","최후의 유혹 - 상","6285642","9788932910307","03890","니코스 카잔차키스 지음, 안정효 옮김","열린책들","20100120","15,800","14,220","790점","2215","소설/시/희곡"
"347","고전","좁은 문 / 전원교향곡 / 배덕자","64195974","9788937463365","04800","앙드레 지드 지음, 동성식 옮김","민음사","20150731","14,000","12,600","700점","2200","소설/시/희곡"
"348","고전","백야","283072593","9788954683708","04890","표도르 도스토옙스키 지음, 박은정 옮김","문학동네","20211129","14,500","13,050","720점","2166","소설/시/희곡"
"349","고전","정관정요","82741854","9788958623243","04140","오긍 지음, 김원중 옮김","휴머니스트","20160502","28,000","25,200","1,400점","2129","인문학"
"350","고전","그림 동화 1~2 세트 - 전2권","324466608","9788937427800","04850","그림 형제 지음, 오토 우벨로데 그림, 전영애.김남희 옮김","민음사","20230908","50,000","45,000","2,500점","2103","소설/시/희곡"
"351","고전","페스트","329279343","9791159319259","04860","알베르 카뮈 지음, 김화영 옮김","책세상","20231107","13,800","12,420","690점","2088","소설/시/희곡"
"352","고전","잃어버린 시간을 찾아서 5","71684410","9788937485657","04860","마르셀 프루스트 지음, 김희영 옮김","민음사","20151218","17,000","15,300","850점","2039","소설/시/희곡"
"353","고전","몬테크리스토 백작 1","101107233","9788949715247","04800","알렉상드르 뒤마 지음, 이희승맑시아 옮김","동서문화동판(동서문화사)","20161130","17,000","15,300","850점","2001","소설/시/희곡"
"354","고전","웃는 남자 - 상","5927288","9788932910024","03860","빅토르 위고 지음, 이형식 옮김","열린책들","20091204","12,800","11,520","640점","1987","소설/시/희곡"
"355","고전","햄릿 (리커버 특별판)","314210964","9788937416798","04840","윌리엄 셰익스피어 지음, 최종철 옮김","민음사","20211210","9,000","8,100","450점","1969","소설/시/희곡"
"356","고전","데미안","30379548","9788932403977","04850","헤르만 헤세 지음, 이영임 옮김","을유문화사","20130825","10,000","9,000","500점","1950","소설/시/희곡"
"357","고전","아우렐리우스의 명상록","248233175","9791160022889","03100","마르쿠스 아우렐리우스 지음, 이현우.이현준 편역","메이트북스","20200811","11,000","9,900","550점","1926","인문학"
"358","고전","셰익스피어 전집 1 : 희극 1","39941888","9788937431210","04840","윌리엄 셰익스피어 지음, 최종철 옮김","민음사","20140425","25,000","22,500","1,250점","1914","소설/시/희곡"
"359","고전","인간적인 너무나 인간적인 / 선악을 넘어서 / 우상의 황혼","966914","9788949704098","04080","프리드리히 니체 지음, 강두식 옮김","동서문화동판(동서문화사)","20070801","26,000","23,400","1,300점","1911","인문학"
"360","고전","고리오 영감","6383567","9788932403625","04870","오노레 드 발자크 지음, 이동렬 옮김","을유문화사","20100425","10,000","9,000","500점","1908","소설/시/희곡"
"361","고전","서유견문","517166","9788974832278","03900","유길준 지음, 허경진 옮김","서해문집","20041001","16,700","15,030","830점","1887","역사"
"362","고전","웃는 남자 - 하","5927606","9788932910031","03860","빅토르 위고 지음, 이형식 옮김","열린책들","20091204","12,800","11,520","640점","1864","소설/시/희곡"
"363","고전","에픽테토스 강의 1·2","313284642","9788976828194","03160","에픽테토스 지음, 김재홍 옮김","그린비","20230324","33,000","31,350","990점","1756","인문학"
"364","고전","라셀라스","591484","9788937461262","04800","새뮤얼 존슨 지음, 이인규 옮김","민음사","20051015","11,000","9,900","550점","1745","소설/시/희곡"
"365","고전","결혼 계약","348195025","9788932405360","04860","오노레 드 발자크 지음, 송기정 옮김","을유문화사","20240930","18,000","16,200","900점","1660","소설/시/희곡"
"366","고전","잃어버린 시간을 찾아서 4","39494328","9788937485640","04860","마르셀 프루스트 지음, 김희영 옮김","민음사","20140415","17,000","15,300","850점","1632","소설/시/희곡"
"367","고전","아웃 오브 아프리카","5927142","9788932910048","03890","카렌 블릭센 지음, 민승남 옮김","열린책들","20091204","15,800","14,220","790점","1630","소설/시/희곡"
"368","고전","사냥꾼의 수기","335802674","9788954698955","04890","이반 투르게네프 지음, 이종현 옮김","문학동네","20240228","21,000","18,900","1,050점","1558","소설/시/희곡"
"369","고전","고리오 영감","5873616","9788932909585","03860","오노레 드 발자크 지음, 임희근 옮김","열린책들","20091130","9,800","8,820","490점","1535","소설/시/희곡"
"370","고전","행간의 햄릿","327983020","9791158905057","93840","강태경 지음","이화여자대학교출판문화원","20231030","38,000","38,000","1,140점","1533","소설/시/희곡"
"371","고전","보이체크.당통의 죽음","23734105","9788937463099","04800","게오르그 뷔히너 지음, 홍성광 옮김","민음사","20130208","10,000","9,000","500점","1532","소설/시/희곡"
"372","고전","두이노의 비가","319096479","9788937475603","04800","라이너 마리아 릴케 지음, 김재혁 옮김","민음사","20230610","15,000","13,500","750점","1525","소설/시/희곡"
"373","고전","인간이란 무엇인가","101111905","9788949715780","04080","데이비드 흄 지음, 김성숙 옮김","동서문화동판(동서문화사)","20161130","22,000","19,800","1,100점","1515","인문학"
"374","고전","오즈의 마법사","131426438","9791159350269","03840","라이먼 프랭크 바움 지음, 김민지 그림, 김양미 옮김","인디고(글담)","20180120","14,800","13,320","740점","1490","소설/시/희곡"
"375","고전","잃어버린 지평선","462209","9788931004441","03840","제임스 힐튼 지음, 이경식 옮김","문예출판사","20040215","9,000","8,100","450점","1454","소설/시/희곡"
"376","고전","초판본 자기만의 방 (미니북)","324233383","9791164458059","00840","버지니아 울프 지음, 박혜원 옮김","더스토리","20230831","3,900","3,510","190점","1445","에세이"
"377","고전","오셀로 (리커버 특별판)","314211530","9788937416811","04840","윌리엄 셰익스피어 지음, 최종철 옮김","민음사","20211210","9,500","8,550","470점","1414","소설/시/희곡"
"378","고전","혼돈으로부터의 질서","11260206","9788973388592","93420","일리야 프리고진 & 이자벨 스텡거스 지음, 신국조 옮김","자유아카데미","20110302","28,000","28,000","280점","1393","과학"
"379","고전","모르그 가의 살인","175549029","9788952794864","04840","에드거 앨런 포 지음, 권진아 옮김","시공사","20181123","18,500","16,650","920점","1387","소설/시/희곡"
"380","고전","중용","90900243","9788937433344","04140","동양고전연구회 역주","민음사","20160826","13,000","11,700","650점","1305","인문학"
"381","고전","빨간 머리 앤 + 에이번리의 앤 세트 (리커버 에디션) - 전2권","169561553","9791159350399","04840","루시 M. 몽고메리 지음, 김양미.정지현 옮김, 김지혁 그림","인디고(글담)","20180928","31,600","28,440","1,580점","1279","소설/시/희곡"
