순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"78","외국어","10일 만에 끝내는 해커스 OPIc 오픽 START (Intermediate 공략)","322825621","9791137910522","13740","해커스 오픽연구소 지음","(주)해커스","20230824","25,000","22,500","1,250점","17577","외국어"
"79","외국어","해커스 JLPT(일본어능력시험)기출단어장 N5-N3","289316309","9788965424642","13730","해커스 JLPT연구소 지음","해커스어학연구소(Hackers)","20240708","13,900","12,510","690점","15569","외국어"
"80","외국어","해커스 토플 리딩 베이직 (Hackers TOEFL Reading Basic) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판","319335360","9788965426080","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20230630","20,000","18,000","1,000점","11324","외국어"
"81","외국어","10일 만에 끝내는 해커스 토익스피킹(토스)","295339633","9788965424871","13740","해커스어학연구소 편집부 엮음","해커스어학연구소(Hackers)","20230703","18,900","17,010","940점","10297","외국어"
"82","외국어","하루 한 장, 인생이 바뀌는 영어 필사","347981829","9791192488912","13740","영크릿(김태형) 지음","베가북스","20240930","23,800","21,420","1,190점","4275","외국어"
"83","외국어","Active Korean 1 (Paperback + QR)","947213","9788953949218","14710","서울대학교 언어교육원 지음","문진미디어(외서)","20060901","16,000","14,400","800점","8588","한국관련도서"
"84","외국어","거의 모든 일상 표현의 영어","303885495","9788960499751","14740","케빈 강.해나 변 지음","사람in","20221101","17,000","15,300","850점","23152","외국어"
"85","외국어","JLPT 일본어능력시험 한권으로 끝내기 N4","278100738","9788927712442","14730","이치우.이한나 지음","다락원","20210901","27,000","24,300","1,350점","21958","외국어"
"86","외국어","ETS 토익 정기시험 기출입문서 LC 리스닝","284152482","9788917238587","13740","ETS 지음","와이비엠","20211213","15,000","13,500","750점","20754","외국어"
"87","외국어","해커스일본어 JLPT N1(일본어능력시험) 한 권으로 합격","320550845","9788965426073","13730","해커스 JLPT 연구소 지음","해커스어학연구소(Hackers)","20240715","26,900","24,210","1,340점","15484","외국어"
"88","외국어","나혼자 끝내는 독학 일본어 첫걸음","306571846","9791166833045","13730","넥서스콘텐츠개발팀 지음","넥서스Japanese","20230103","15,000","13,500","750점","12246","외국어"
"89","외국어","Active Korean 2 StudentBook QRver. (Paperback + QR코)","2707511","9788953949225","18710","서울대학교 언어교육원 지음","문진미디어(외서)","20070101","16,000","14,400","800점","3770","한국관련도서"
"90","외국어","해커스 토익 왕기초 RC Reading (리딩)","214152433","9788965423300","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230522","13,900","12,510","690점","21956","외국어"
"91","외국어","해커스 토익 왕기초 LC Listening (리스닝)","214152584","9788965423294","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230522","13,900","12,510","690점","18472","외국어"
"92","외국어","해커스 토익 실전 1000제 2 RC Reading(리딩) 문제집","307089507","9788965425380","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230403","11,900","10,710","590점","17911","외국어"
"93","외국어","해커스 토플 액츄얼 테스트 리딩 (Hackers TOEFL Actual Test Reading) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판","319335144","9788965426028","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230630","23,000","20,700","1,150점","9303","외국어"
"94","외국어","국가공인 한자 자격시험 6급","507542","9788995542316","13710","국제 어문능력 개발원 지음","형민사","20040518","12,000","10,800","600점","6382","수험서/자격증"
"95","외국어","거의 모든 상황별 적절한 영어 표현들","344744077","9791171010950","14740","June Sweeney 지음","사람in","20240816","22,000","19,800","1,100점","5850","외국어"
"96","외국어","Talk Talk Talk 1 (Paperback)","5992262","9788986297812","03740","리스코리아 편집부 지음","리스코리아","20091205","20,000","18,000","1,000점","1495","외국어"
"97","외국어","해커스 그래머 게이트웨이 인터미디엇: 영어가 쉬워지는 기초 영문법 (Grammar Gateway Intermediate)","44564820","9788965420774","13740","해커스어학연구소 편집부 엮음","해커스어학연구소(Hackers)","20230807","14,900","13,410","740점","18687","외국어"
"98","외국어","박혜원 파워토익 VOCA","285505096","9788917238686","13740","박혜원 지음","(주)YBM(와이비엠)","20211224","12,800","11,520","640점","17153","외국어"
"99","외국어","해커스 토플 라이팅 (Hackers TOEFL Writing) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판","319335165","9788965426011","13740","David Cho 지음","해커스어학연구소(Hackers)","20230630","25,000","22,500","1,250점","12262","외국어"
"100","외국어","해커스 토플 리스닝 베이직 (Hackers TOEFL Listening Basic)","199714683","9788965423058","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20230717","19,500","17,550","970점","10893","외국어"
"101","외국어","일본어 상용한자 무작정 따라하기 2","313286496","9791140701476","03730","권경배 지음","길벗이지톡","20230331","28,000","25,200","1,400점","9627","외국어"
"102","외국어","해커스 일본어 상용한자 2136","328931465","9788965426516","13730","해커스 일본어연구소 지음","해커스어학연구소(Hackers)","20240304","24,000","21,600","1,200점","8078","외국어"
"103","외국어","기적의 말하기 영단어 1000","330273150","9791161507965","13740","이시원 지음","시원스쿨닷컴","20231215","9,000","8,100","450점","7399","외국어"
