순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"384","소설/시/희곡","전지적 독자 시점 Part 1 05","287281514","9788934967354","","싱숑 지음","비채","20220120","13,500","12,150","670점","8877","소설/시/희곡"
"385","소설/시/희곡","홀리","345347280","9791170524397","04840","스티븐 킹 지음, 이은선 옮김","황금가지","20240816","21,000","18,900","1,050점","8150","소설/시/희곡"
"386","소설/시/희곡","전지적 독자 시점 Part 2 01","308693908","9788934967392","04810","싱숑 지음","비채","20230103","13,500","12,150","670점","8068","소설/시/희곡"
"387","소설/시/희곡","전지적 독자 시점 Part 4 02","324225846","9788934967460","04810","싱숑 지음","비채","20230911","13,500","12,150","670점","7959","소설/시/희곡"
"388","소설/시/희곡","쿼런틴","307210299","9791190090780","03840","그렉 이건 지음, 김상훈 옮김","허블","20221221","17,500","15,750","870점","7293","소설/시/희곡"
"389","소설/시/희곡","남아 있는 나날","277439126","9788937463884","","가즈오 이시구로 지음, 송은경 옮김","민음사","20210806","14,000","12,600","700점","6886","소설/시/희곡"
"390","소설/시/희곡","마지막 거인 (15만 부 기념 스페셜 에디션)","336137439","9788970417875","03860","프랑수아 플라스 글 그림, 윤정임 옮김","디자인하우스","20240318","14,000","12,600","700점","6563","어린이"
"391","소설/시/희곡","금오신화","3645632","9788937462047","04800","김시습 지음, 이지하 옮김","민음사","20090417","8,000","7,200","400점","6509","소설/시/희곡"
"392","소설/시/희곡","혼자 가는 먼 집","172455","9788932005553","32810","허수경 지음","문학과지성사","19920401","12,000","10,800","600점","6053","소설/시/희곡"
"393","소설/시/희곡","악마의 계약서는 만기 되지 않는다","298853356","9791165345839","03810","리러하 지음","팩토리나인","20220812","14,500","13,050","720점","5935","소설/시/희곡"
"394","소설/시/희곡","오에 겐자부로","75586088","9788972757511","04830","오에 겐자부로 지음, 박승애 옮김","현대문학","20160131","20,000","18,000","1,000점","5862","소설/시/희곡"
"395","소설/시/희곡","문장강화 (리커버 특별판. 양장)","95235060","9788936473099","03810","이태준 지음, 임형택 해제","창비","20161014","14,000","12,600","700점","5761","소설/시/희곡"
"396","소설/시/희곡","해변의 카프카 2 (양장)","340313377","9788970125473","04830","무라카미 하루키 지음, 김춘미 옮김","문학사상","20240610","16,800","15,120","840점","5488","소설/시/희곡"
