순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"929","청소년","인공지능 쫌 아는 10대","179179913","9791161727288","44500","오승현 지음, 방상호 그림","풀빛","20190115","13,000","11,700","650점","3723","청소년"
"930","청소년","박지원의 한문 소설 : 어이쿠, 이놈의 양반 냄새","19265887","9788997981021","44810","이시백 엮음, 최선경 그림","나라말","20120827","11,000","9,900","550점","3722","청소년"
"931","청소년","시끌벅적 화학원소 아파트","84621335","9791185435756","47430","원소주기연구회 글, 스즈키 사치코 그림, 박재현 옮김","반니","20160530","13,000","11,700","650점","3679","청소년"
"932","청소년","세계지리를 보다 세트 - 전3권","18304779","9788965820420","14080","박찬영.엄정훈 지음","리베르스쿨","20120731","42,700","38,430","2,130점","3650","청소년"
"933","청소년","청소년을 위한 세계사 : 서양편","39175526","9788958626916","03900","이강무 지음","휴머니스트","20140331","17,000","15,300","850점","3644","청소년"
"934","청소년","마주 보는 세계사 교실 1","1021735","9788901074979","74900","강선주 지음, 강전희.김수현 그림","웅진주니어","20071226","12,000","10,800","600점","3611","어린이"
"935","청소년","로그인하시겠습니까?","637803","9788988996621","44810","이상대 엮음","아침이슬","20060410","9,000","8,100","450점","3607","청소년"
"936","청소년","스노볼 (반양장)","254297368","9788936456986","43810","박소영 지음","창비","20201023","13,800","12,420","690점","3582","청소년"
"937","청소년","나를 찾아서","340729438","9791130653112","47860","키드 투생 지음, 아블린 스토카르 그림, 이보미 옮김","놀","20240626","15,000","13,500","750점","3577","만화"
"938","청소년","부자의 경제학 빈민의 경제학","457285","9788974140366","03320","유시민 지음","푸른나무","20040119","13,000","11,700","650점","3575","청소년"
"939","청소년","유튜브 쫌 아는 10대","197954513","9791161727431","44300","금준경 지음, 하루치 그림","풀빛","20190715","13,000","11,700","650점","3564","청소년"
"940","청소년","전우치전","645627","9788936449131","73810","김남일 지음, 윤보원 그림","창비","20060425","11,000","9,900","550점","3561","어린이"
"941","청소년","우리 역사 속 수학 이야기","19042797","9788979869354","03410","이장주 지음","사람의무늬","20120820","12,000","10,800","600점","3549","청소년"
"942","청소년","장화홍련전","425492","9788936449056","73810","김별아 지음, 권문희 그림","창비","20030725","11,000","9,900","550점","3498","어린이"
"943","청소년","초콜릿 전쟁","509178","9788949120638","43840","로버트 코마이어 지음, 안인희 옮김","비룡소","20040802","13,000","11,700","650점","3484","청소년"
"944","청소년","오늘부터 시작하는 탄소중립","285827628","9791160808322","43330","권승문.김세영 지음","휴머니스트","20220418","14,000","12,600","700점","3483","청소년"
"945","청소년","노빈손의 파란만장 영국 유랑기","2550507","9788958072430","03810","김성중 지음, 이우일 일러스트","뜨인돌","20080912","9,500","8,550","470점","3410","청소년"
"946","청소년","금오신화 : 달도 없는 빈 하늘 기이한 이야기만 흐르네","19266627","9788997981038","44810","김시습 지음, 주진택 옮김, 한수임 그림","나라말","20120827","11,000","9,900","550점","3406","청소년"
"947","청소년","교과서 소설 다보기 1","309334122","9788967035396","44810","C&A 논술 연구팀 지음","C&A에듀","20230127","18,000","17,100","900점","3405","청소년"
"948","청소년","삼국사기","609506","9788960010000","43910","김부식 지음, 권순형 편역","타임기획","20051130","9,800","8,820","490점","3386","청소년"
"949","청소년","노을 건너기","322922964","9788936431174","44810","천선란 지음, 리툰 그림","창비","20230818","10,000","9,000","500점","3371","청소년"
"950","청소년","윤찐빵의 생존일지","324725514","9791167071262","03810","윤찐빵 지음","사회평론아카데미","20230922","16,800","15,120","840점","3350","에세이"
"951","청소년","백일 편지","340720358","9791198757005","03370","김호진 지음","펜타클","20240610","17,800","16,020","890점","3348","청소년"
"952","청소년","국립존엄보장센터","293074616","9791192085241","43810","남유하 외 지음, 김애연 외 엮음","서해문집","20220501","12,500","11,250","620점","3332","청소년"
"953","청소년","썬킴의 세계사 완전 정복","299437854","9788925577883","03900","썬킴 지음","알에이치코리아(RHK)","20220811","17,000","15,300","850점","3324","역사"
"954","청소년","춘향전","576337","9788936449124","73810","정지아 글, 정성화 그림","창비","20050727","11,000","9,900","550점","3307","어린이"
