순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"411","요리/살림","샴페인 수업","345726122","9791172881399","03590","톰 브루스 가딘 지음, 서정아 옮김","니들북","20240831","28,000","25,200","1,400점","615","요리/살림"
"412","요리/살림","인도카레의 기본, 완전 레시피","334945662","9791168622173","13590","이나다 슌스케 지음, 황세정 옮김","시그마북스","20240308","18,000","16,200","900점","611","요리/살림"
"413","요리/살림","케이블루의 두 번째 동화 같은 자수 이야기","269134892","9791170264002","13590","김소영 지음","팜파스","20210415","18,000","16,200","900점","609","건강/취미"
"414","요리/살림","우리가 몰랐던 야채수프의 놀라운 기적","173214124","9788961412247","03510","다테이시 가즈 지음, 강승현 옮김","중앙생활사","20181117","14,000","12,600","700점","609","건강/취미"
"415","요리/살림","막걸리를 탐하다","142097680","9791160050523","03980","이종호 지음","북카라반","20180420","16,000","14,400","800점","609","요리/살림"
"416","요리/살림","처음 배우는 코바늘 손뜨개","19134967","9788997125166","13590","일본 부티크사 지음, 김수연 옮김","싸이프레스","20120830","16,800","15,120","840점","609","건강/취미"
"417","요리/살림","쉽게 정리한 보이차 사전","280410395","9788967451233","03810","신광헌 지음","이른아침","20210915","25,000","22,500","1,250점","602","요리/살림"
"418","요리/살림","위험한 풍수","349430847","9788931586466","04080","애신각라 유한 지음, 김성훈 옮김","성안당","20241009","9,800","8,820","490점","600","자기계발"
"419","요리/살림","딤섬의 여왕","351484707","9791167600875","13590","정지선 지음","북스고","20241108","16,800","15,120","840점","590","요리/살림"
"420","요리/살림","도쿄에서 만난 아미무스 코바늘 손뜨개 인형","288835615","9791161341101","","나루토 지음, 배혜영 옮김, 조수연 감수","터닝포인트","20220225","15,000","13,500","750점","590","건강/취미"
"421","요리/살림","런치 샌드위치","268205657","9791197096426","13590","와카야마 요코 지음, 송유선 옮김","리틀프레스","20210325","13,000","11,700","650점","583","요리/살림"
"422","요리/살림","쉽게 배우는 새로운 코바늘 손뜨개의 기초 : 실전편","309610391","9791160078824","13590","일본 보그사 지음, 이은정 옮김","한즈미디어(한스미디어)","20230130","16,500","14,850","820점","578","건강/취미"
"423","요리/살림","빵에 관한 위대한 책","164487946","9791195882892","13590","토마 마리 외 지음, 양수민 외 옮김, 황석용 감수","팬앤펜(PAN n PEN)","20180822","45,000","40,500","2,250점","545","요리/살림"
"424","요리/살림","제로 웨이스트 클래스","299815176","9791160321586","13590","이윤 지음","싸이프레스","20220817","22,000","19,800","1,100점","543","건강/취미"
"425","요리/살림","유러피안 스타일 옷","307478810","9791155362006","13630","소무라 에리코 지음, 남궁가윤 옮김","즐거운상상","20230105","18,000","16,200","900점","535","건강/취미"
"426","요리/살림","패턴의 이해","335357775","9791167524089","13630","이원식 지음","책과나무","20240220","45,000","40,500","2,250점","521","예술/대중문화"
"427","요리/살림","하루 만에 만드는 첫 번째 매듭팔찌","86326054","9791186925065","13630","김유미 지음","책밥","20160701","13,000","11,700","650점","481","건강/취미"
"428","요리/살림","커피로스팅 3","351135195","9791195484898","93590","롭 후스 지음, 최익창 옮김, 서필훈 감수","커피리브레","20240617","40,000","38,000","2,000점","460","요리/살림"
"429","요리/살림","리틀 레온 : 수프와 샐러드 그리고 스낵","176840415","9791196035204","14590","레온 레스토랑 지음, Fabio 옮김","북드림","20181224","9,800","8,820","490점","458","요리/살림"
"430","요리/살림","케이블루의 11가지 스티치로 완성하는 프랑스 자수","174228322","9788969523006","13630","김소영 지음","경향BP","20181128","14,000","12,600","700점","456","건강/취미"
"431","요리/살림","맛있는 음식글 쓰기","125837096","9788993508444","03590","다이앤 제이콥 지음, 김은조 옮김","BR미디어","20171129","16,000","14,400","480점","443","요리/살림"
"432","요리/살림","다육식물 715 사전","292198575","9788971908211","13520","박유미 지음, 다나베 쇼이치 감수","그린홈(Green Home)","20220410","18,000","16,200","900점","441","건강/취미"
"433","요리/살림","오늘의 파스타","349372840","9791156167853","13590","최승주 지음","리스컴","20241018","12,000","10,800","600점","390","요리/살림"
"434","요리/살림","프로에게 배우는 전차 모형 만들기","320488895","9791127463243","13630","하비재팬 편집부 지음, 김정규 옮김","AK(에이케이)커뮤니케이션즈","20230710","21,800","19,620","1,090점","385","건강/취미"
"435","요리/살림","코코릴리의 레트로 니트","313312465","9791191602388","13590","정영경 지음","황금시간","20230327","22,000","19,800","1,100점","366","건강/취미"
"436","요리/살림","열펌이 좋아 열펌에 美친 아저씨","88285860","9788996040750","13590","이근태 지음","말벗","20160730","35,000","31,500","1,750점","284","요리/살림"
"437","요리/살림","501XX는 누가 만들었는가","352184326","9791189519803","03590","아오타 미쓰히로 지음, 서하나 옮김","고트(goat)","20241115","28,000","26,600","840점","280","예술/대중문화"
"438","요리/살림","2025 가계부 : 행복만들기","349678105","9788967281199","13000","현보문화 편집부 지음","현보문화","20241001","14,500","13,050","720점","275","요리/살림"
"439","요리/살림","기독교 역사 속 술","350999539","9791192521480","93230","성기문 지음","시커뮤니케이션","20241031","15,800","14,220","790점","270","종교/역학"
"440","요리/살림","플라워","319983803","9791197878954","03590","세드릭 그롤레 지음, 강현정 옮김","시트롱마카롱","20230630","65,000","58,500","3,250점","270","요리/살림"
"441","요리/살림","커피와 와인","216859205","9791195484850","93590","모튼 숄러 지음, 최익창 옮김","커피리브레","20191107","60,000","57,000","2,850점","242","요리/살림"
"442","요리/살림","한경무크 : 성공하는 사람들의 옷차림","352920271","9788947501231","93320","박영실 지음","한국경제신문","20241126","20,000","18,000","1,000점","210","자기계발"
"443","요리/살림","세계가 주목하는 K-푸드의 비밀","352323041","9788970016481","03590","이원종.김성훈 지음","예문당","20241120","19,000","17,100","950점","200","요리/살림"
"444","요리/살림","나의 길, 나의 커피","352183310","9791196699475","03810","안명규 지음","노사이드","20241111","20,000","18,000","1,000점","170","에세이"
