순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"653","국내도서","밝은 밤","275419192","9788954681179","03810","최은영 지음","문학동네","20210727","15,500","13,950","770점","51054","소설/시/희곡"
"654","국내도서","여름을 한 입 베어 물었더니","322940527","9788954694575","03810","이꽃님 지음","문학동네","20230818","12,500","11,250","620점","46458","청소년"
"655","국내도서","달과 6펜스","237763","9788937460388","04840","서머셋 몸 지음, 송무 옮김","민음사","20000620","10,000","9,000","500점","46209","소설/시/희곡"
"656","국내도서","다시, 역사의 쓸모","343238031","9791193401217","03900","최태성 지음","프런트페이지","20240729","18,000","16,200","900점","30783","역사"
"657","국내도서","NEW 미꽃체 손글씨 노트","319559579","9791161507200","","최현미 지음","시원북스","20230627","16,700","15,030","830점","29365","건강/취미"
"658","국내도서","샤워젤과 소다수 (런치박스 리커버)","352680698","9788954696012","03810","고선경 지음","문학동네","20231019","12,000","10,800","600점","22908","소설/시/희곡"
"659","국내도서","사랑 후에 오는 것들 세트 - 전2권","345362308","9791160274493","04800","공지영.츠지 히토나리 지음, 김훈아 옮김","(주)태일소담출판사","20240815","34,000","30,600","1,700점","18385","소설/시/희곡"
"660","국내도서","몬스터 1","348536372","9791158792237","04850","넬레 노이하우스 지음, 전은경 옮김","북로드","20241011","16,800","15,120","840점","12755","소설/시/희곡"
"661","국내도서","그리다가, 뭉클","347633289","9791193650110","03810","이기주 지음","터닝페이지","20241002","18,500","16,650","920점","12075","에세이"
"662","국내도서","해커스 토익 실전 LC + RC 2 (모의고사 + 해설집)","343695327","9788965427186","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20240731","18,900","17,010","940점","10730","외국어"
"663","국내도서","흔들릴 줄 알아야 부러지지 않는다","323087245","9791191731538","03190","김정호 지음","달콤북스","20230904","16,800","15,120","840점","10307","자기계발"
"664","국내도서","어른의 기분 관리법","339736175","9791198754004","03810","손힘찬 외 지음","어센딩","20240523","16,800","15,120","840점","10018","에세이"
"665","국내도서","2025 심슨 독해 300제","346895671","9791162052440","13740","심우철 지음","심슨북스","20240913","26,000","23,400","1,300점","8590","수험서/자격증"
"666","국내도서","라이프 트렌드 2025 : 조용한 사람들","346724862","9791193528365","13320","김용섭 지음","부키","20241002","19,800","17,820","990점","8255","경제경영"
"667","국내도서","큰별쌤과 재미있게 공부하는 초등 한국사능력검정시험","340750452","9791138926744","13910","최태성 지음","이투스북","20240611","19,000","17,100","950점","6974","수험서/자격증"
"668","국내도서","2025 이동기 영어 하루 프로젝트 : 프로젝트 1. Foundation 독해강화","350510754","9791169663199","13740","이동기 지음","에스티유니타스","20241104","21,000","18,900","210점","6255","수험서/자격증"
"669","국내도서","시계토끼 기본 토익스피킹","349197607","9791198843807","13740","Jenny Cha 지음","시계토끼","20240908","26,000","23,400","1,300점","4985","외국어"
"670","국내도서","왜 당신은 죽어가는 자신을 방치하고 있는가","349948404","9791191369588","03810","고윤(페이서스 코리아) 지음","딥앤와이드(Deep&WIde)","20241018","15,400","13,860","770점","4725","인문학"
"671","국내도서","하늘에서 눈토끼가 내려요!","351445670","9791198912107","77860","후이팡 정 지음, 정미애 옮김","신나는원숭이","20241101","15,000","13,500","750점","4570","유아"
"672","국내도서","G. K. 체스터턴 탄생 150주년 기념 대표작 세트 - 전3권","352413324","9791170831747","04230","G. K. 체스터턴 지음, 전경훈 옮김","복있는사람","20241115","60,000","54,000","3,000점","2490","종교/역학"
