순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"932","컴퓨터/모바일","챗GPT AI 국내 최초 10가지 인공지능 그림 그리기","323248057","9791193205044","13000","최경희.허기도 지음","광문각출판미디어","20230630","20,000","20,000","600점","690","컴퓨터/모바일"
"933","컴퓨터/모바일","초연결 사회의 데이터통신과 네트워킹","244029570","9791156644927","93000","강문식 지음","한빛아카데미(교재)","20200630","29,000","29,000","0점","690","컴퓨터/모바일"
"934","컴퓨터/모바일","플레이어를 생각하는 게임 UI 디자인 노하우","327270280","9791169211581","93000","오타가키 사야코 지음, 김모세 옮김","한빛미디어","20231027","29,000","26,100","1,450점","686","컴퓨터/모바일"
"935","컴퓨터/모바일","구글에서 배운 직장인 실무 컴퓨터 활용 45","241610392","9791190665193","13000","이노우에 마사히로 지음, 김연수 옮김","제이펍","20200615","16,000","14,400","800점","685","컴퓨터/모바일"
"936","컴퓨터/모바일","2024 국가공인 SQLD 자격검정 핵심노트","336732497","9791191941067","93000","조시형 외 지음","DBian(디비안)","20240322","24,000","21,600","1,200점","681","컴퓨터/모바일"
"937","컴퓨터/모바일","AI 챗GPT 디지털 예술가 되기","338444885","9791193205235","93000","주혜정 외 지음","광문각출판미디어","20240424","17,000","17,000","510점","680","컴퓨터/모바일"
"938","컴퓨터/모바일","마스터링 블록체인","318450613","9791161757643","93000","론 랜츠.다니엘 코위리 지음, 반장현.유동민 옮김","에이콘출판","20230630","30,000","27,000","1,500점","678","컴퓨터/모바일"
"939","컴퓨터/모바일","인벤터 50시간 완성 : 조립·도면편","282255410","9791191188523","93550","신동진 지음","피앤피북","20220107","20,000","18,000","1,000점","678","컴퓨터/모바일"
"940","컴퓨터/모바일","반도체 공학 연습문제 풀이집","27265770","9788998756239","93560","김동명 지음","한빛아카데미(교재)","20130531","22,000","22,000","0점","674","컴퓨터/모바일"
"941","컴퓨터/모바일","컴선생 여우님 컴퓨터와 진탕 놀기 : 파워포인트 2016","268592575","9791165711412","13000","해람북스 기획팀 지음","해람북스","20210330","8,000","7,200","400점","671","컴퓨터/모바일"
"942","컴퓨터/모바일","쉽게 배우는 MFC 윈도우 프로그래밍","243221779","9791156644903","93000","김선우.신화선 지음","한빛아카데미(교재)","20200620","30,000","30,000","0점","671","컴퓨터/모바일"
"943","컴퓨터/모바일","윈도우 10 무작정 따라하기","162022364","9791160505306","03000","고경희 지음","길벗","20180810","21,000","18,900","1,050점","670","컴퓨터/모바일"
"944","컴퓨터/모바일","프로 사진가들의 아름다운 사진 촬영법","79820510","9788997390922","14660","하기하라 시로 외 지음","이지스퍼블리싱","20160325","27,000","24,300","1,350점","669","컴퓨터/모바일"
"945","컴퓨터/모바일","자바스크립트로 배우는 SICP","307477122","9791169210621","93000","해럴드 에이블슨 외 지음, 류광 옮김","한빛미디어","20221230","45,000","40,500","2,250점","667","컴퓨터/모바일"
