순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"181","경제경영","한 권으로 끝내는 AI 비즈니스 모델","242986161","9788935213177","03320","정두희 지음","청림출판","20200630","25,000","22,500","1,250점","1151","경제경영"
"182","경제경영","세계 정세가 한눈에 읽히는 부의 지정학","352302337","9791162543979","03320","이재준 지음","비즈니스북스","20241129","18,500","16,650","920점","1120","경제경영"
"183","경제경영","나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다","329565340","9791171171989","03320","송민섭(수페TV) 지음","21세기북스","20231206","24,000","21,600","1,200점","31067","경제경영"
"184","경제경영","왜 일하는가","269133591","9791130637037","03320","이나모리 가즈오 지음, 김윤경 옮김","다산북스","20210412","16,000","14,400","800점","25110","경제경영"
"185","경제경영","주식투자 최적의 타이밍을 잡는 법","257345260","9791191228366","03320","스탠 와인스타인 지음, 우승택 옮김","플로우","20201207","22,000","19,800","1,100점","15828","경제경영"
"186","경제경영","무조건 팔리는 심리 마케팅 기술 100","315224964","9791157688715","03320","사카이 도시오 지음, 최지현 옮김","동양북스(동양문고)","20230426","17,800","16,020","890점","15365","경제경영"
"187","경제경영","히든 포텐셜","332064288","9788947549363","03320","애덤 그랜트 지음, 홍지수 옮김","한국경제신문","20240125","22,000","19,800","1,100점","15132","자기계발"
"188","경제경영","AI 사피엔스","339276716","9791165349707","03320","최재붕 지음","쌤앤파커스","20240601","22,000","19,800","1,100점","14844","경제경영"
"189","경제경영","채권투자 처음공부","315039004","9791191328868","04320","포프리라이프(석동민) 지음","이레미디어","20230505","21,000","18,900","1,050점","11347","경제경영"
"190","경제경영","볼린저 밴드 투자기법","260654945","9791188279807","03320","존 볼린저 지음, 신가을 옮김, 김정환 감수","이레미디어","20210126","25,000","22,500","1,250점","11141","경제경영"
"191","경제경영","챗봇 2025","340538070","9791193674123","93000","김덕진.서승완 지음","스마트북스","20240607","25,000","22,500","1,250점","10370","경제경영"
"192","경제경영","더 골 1 The Goal","198322707","9791157685301","04320","엘리 골드렛 지음, 강승덕.김일운.김효 옮김","동양북스(동양문고)","20190830","22,000","19,800","1,100점","9016","경제경영"
"193","경제경영","머니코치 최준호의 네이버 3대장 마케팅","350445446","9791169212922","13000","최준호 지음","한빛미디어","20241029","22,000","19,800","1,100점","4855","컴퓨터/모바일"
"194","경제경영","진짜 하루만에 이해하는 정유·석유화학 산업","334966597","9791191590241","03320","배진영.라병호 지음","T.W.I.G(티더블유아이지)(주)","20240306","23,800","21,420","1,190점","4795","경제경영"
"195","경제경영","슈퍼코인 투자지도","340756010","9791193869093","03320","박종한 지음","거인의정원","20240614","28,000","25,200","1,400점","4607","경제경영"
"196","경제경영","도쿄 트렌드 인사이트 2025","348505599","9791170435808","03320","정희선 지음","원앤원북스","20241024","20,000","18,000","1,000점","3360","경제경영"
"197","경제경영","부동산 공매의 정석","350559576","9788947549790","03320","이소라(나땅).김헌곤(빌리언) 지음","한국경제신문","20241028","22,000","19,800","1,100점","2945","경제경영"
"198","경제경영","일본의 30년 경험에서 무엇을 배울 것인가","349750951","9791193528310","03320","시라카와 마사아키 지음, 박기영 외 옮김","부키","20241030","35,000","31,500","1,750점","2640","경제경영"
"199","경제경영","제재 전쟁","352439589","9791193453339","03320","조의준 지음","스리체어스","20241127","18,000","16,200","900점","2080","경제경영"
"200","경제경영","이게 되네? 업무 자동화 미친 활용 앱스 스크립트 with 챗GPT","350401783","9791191905991","93000","서휘승 지음","골든래빗(주)","20241101","32,000","28,800","1,600점","1865","컴퓨터/모바일"
"201","경제경영","최강 멘탈 수업","350623388","9791192966939","03320","니시다 하쓰미 지음, 김정환 옮김","클라우드나인","20241028","20,000","18,000","1,000점","1385","자기계발"
"202","경제경영","AI 비즈니스 트렌드 2025","351961655","9791164847297","03320","이예림 외 지음","매일경제신문사","20241115","20,000","18,000","1,000점","1060","경제경영"
"203","경제경영","생각의 속도가 부의 크기를 바꾼다","352362457","9791172100711","03320","샐리 퍼시 지음, 신용우 옮김","동양북스(동양문고)","20241127","18,800","16,920","940점","840","경제경영"
"204","경제경영","송사무장의 부동산 경매의 기술","106073502","9791187799023","13320","송희창 지음","지혜로","20170420","16,000","14,400","800점","22141","경제경영"
"205","경제경영","Stick 스틱! (15주년 기념판)","303136144","9788901266091","03320","칩 히스.댄 히스 지음, 안진환.박슬라 옮김","웅진지식하우스","20221021","19,000","17,100","950점","22016","경제경영"
"206","경제경영","제시 리버모어의 주식투자 바이블","310837949","9791191328776","03320","제시 리버모어 지음, 이은주 옮김, 리처드 스미튼 해설","이레미디어","20230310","17,500","15,750","870점","10891","경제경영"
"207","경제경영","홍춘욱의 최소한의 경제 토픽","342965964","9788901285177","03320","홍춘욱 지음","리더스북","20240719","19,000","17,100","950점","8552","경제경영"
"208","경제경영","개미대학 세력의 매집원가 구하기 완결판","341933986","9791196119508","03320","전석 지음","오베이북스","20240625","22,000","19,800","1,100점","8152","경제경영"
"209","경제경영","0원으로 시작해서 월 1,000만 원 버는 블로그","333597674","9791189352783","03320","이균재(다퍼주는남자) 지음","위너스북","20240210","20,800","18,720","1,040점","4876","경제경영"
"210","경제경영","공무원 보고서 글쓰기","340724749","9791155581193","13320","신영민 지음","연암사","20240617","23,000","20,700","1,150점","3760","자기계발"
"211","경제경영","진료차트 속에 숨은 경제학","350846983","9791167741721","03320","아누팜 B. 제나.크리스토퍼 워샴 지음, 고현석 옮김","어크로스","20241030","22,000","19,800","1,100점","2820","경제경영"
"212","경제경영","적게 일하고 많이 버는 AI 워커스","345453676","9791171177769","13000","김덕진.김아람 지음","21세기북스","20240828","22,000","19,800","1,100점","2735","자기계발"
"213","경제경영","매거진 B (Magazine B) Vol.98 : Uniqlo","346930145","9781183383148","03050","B Media Company 지음","B Media Company","20240912","24,000","22,800","720점","2565","잡지"
"214","경제경영","우리는 어떻게 주식으로 18,000% 수익을 얻었나","248492136","9791188279845","03320","길 모랄레스.크리스 케쳐 지음, 박준형 옮김","이레미디어","20200903","19,500","17,550","970점","2052","경제경영"
"215","경제경영","1천만 원이 100억 되는 땅에 투자하라","350059039","9788925574448","03320","전은규.박광원 지음","알에이치코리아(RHK)","20241025","20,000","18,000","1,000점","1700","경제경영"
"216","경제경영","사모펀드와 M&A 트렌드 2025","352774484","9791193780107","03320","조세훈 외 지음","지음미디어","20241206","22,000","19,800","1,100점","1180","경제경영"
