ISBN,review_content,rating
9791138051408.0,여전히 재미있고 지금 방영하고 있는 드라마도 재있고 이번편 이야기도 재미있습니다.두사람 이제 같이 사는데 두근두근 합니다 ㅎㅎㅎ,5
9791138051408.0,5권도 재밌어요,5
9791138051408.0,음식을 소재로 이런 작품을 만날 수 있어서 더 좋아요.,4
9791138051408.0,기다렸어요 좋아하는 시리즈,5
9791138051408.0,이 여자들의 삶... 너무너무 응원하고 눈물 나게 좋음,5
9791138051408.0,소재랑 캐릭터 자체는 좋은데 작화가 떨어져서 실망스러워요 그래도 계속 구매는 하지만 아쉽네요.,4
9791138051408.0,"전편 1,2권처럼 요리에 대한 얘기를 원하는데 뒤로 갈수록 연애와 우정 관계에만 치중되서 조금 아쉽습니다",5
9791138051408.0,하 기다렸습니다... 달달해요,5
9791138051408.0,쌍방구원물과 여자들의 돈독한 우정과 사랑이 넘 좋다..,5
9791138051408.0,나올때마다 보고 있어요 힐링물로 너무 만족,5
9791138051408.0,재밌습니다,5
9791138051408.0,재밌게 읽었어요,5
9791138051408.0,이번권도 재미있어요,5
9791138051408.0,돈까스 너무 맛있어보여요... 이번권도 재미있었어요,5
9791138051408.0,늘 재미있게 잘 읽고 있습니다!,5
9791138051408.0,훈훈하고 알콩달콩한 분위기가 좋았어요,5
9791138051408.0,재밌습니다,5
9791138051408.0,나오면 꼭 구매하는 책 이번 편도 좋았어요,5
9791138051408.0,오랜만에 나온 느낌이라 반갑고 좋네요. 다음편 기대해봅니다,5
9791138051408.0,이 글에는 스포일러가 포함되어 있습니다. 보시겠습니까?회색 영역을 클릭하면 내용을 확인할 수 있습니다.,5
9791138051408.0,"나만 느낀게 아니라서 다행.5권 읽는데 그림이 퇴화한게 느껴짐.얼굴 이목구비 다 안 맞고, 선 대충 그은거, 일부러 적게 그은거 다 티남.",2
9791142012112.0,특전 구성이랑 가격이 이거 맞아요..? ㄷㄷ하네,5
9791142012112.0,미쳤어!!!! 드디어ㅠㅠㅠㅠ,5
9791142012112.0,윈드 브레이커 1~2 특장판 세트 드디어 종이책으로 나오다니 감격입니다. ^^,5
9791142012112.0,사랑한다 윈브레~~ ㅋㅅㅋ 드디어 정발되었어요~~ 꺄~~~~,5
9791142012112.0,알람 뜨자마자 구매함 드디어 종이 책 ㅠㅠ,5
9791142012112.0,구성에 비해 가격이 살짝 아쉽네요...그래도 오래 기다린 만화책이니 어쩔 수 없네요,4
9791142012112.0,책은 재밌습니다. 애니 먼저 보고 팬이 된지라 정발만화 기다렸어요. 이북으로 보고있긴 했지만.. 특장판 부록 중 키링이 불량이 왔네요. 교환 귀찮아서 그냥 있는데 검수 좀 잘해주세요!,5
9791141139070.0,푸른상자 14권 너무너무 좋아요.,5
9791172888589.0,재미있어요,5
9791139142488.0,그리게 된 이상 2 너무너무 좋아요,5
9791130648668.0,책 표지 손상 및 내부 구겨짐 등 하자가 많음..;; 하드제본인데 왜 내부 구겨짐이 있는건지 이해가 안됨..ㅜㅜ 표지 끄트머리도 잔뜩 눌려서 와서 인쇄된 부분이 쭉 눌려서 안쪽 흰부분이 보이는... 애니메이트가서 현물 살 걸 그랬다고 백번 후회함 너무속상하다 진짜,3
9791130648668.0,하자가 많아요.. 책커버 찍힘이랑 안쪽에 뭐가 묻어있어서 사진까지 보내고 교환 요청 드렸었는데 커버만 새로 보내준다고 해서 좀 어이가 없었어요.. 하자는 두군데 발견됐는데 왜 커버만 보내주시냐고 여쭤봤더니 납득할 수 없는 답변을 해주셔서 기분이 별로 안 좋았어요:( 아트북은 훌륭했습니다.,4
9791130648668.0,하드커버에 장수도 많아 매우 무거운만큼 행복도 컸는데 보다가 우측 상단에 작게 찢긴부분을 4개나 발견.. 먼지나 미세한 구김은 티가 안나서 넘어갔는데..ㅠ 그래도 일러스트부분이 찢기지않아서 다행이려나요.. 시간가는줄모르고 다 봄,4
9791130648668.0,살짝 찌그러짐이 있었지만 큰 하자는 아니여서 만족하고 봤습니다.. 진짜 보는내내 손이 떨렸어요 반? 정도 보고 덮었습니다 더 보면 내 정신력이 못버틸거 같아서.. 너무 만족했습니다 배송을 더 신경쓰면 좋을듯,5
9791130648668.0,하자 총 8개 6개는 책 속 찍어진거와와 2개는 책 표지 찍어진거 예쁘고 좋긴 한데 하자는 좀.. 신경 좀 많이 써주세요;;,3
9791130648668.0,와…진짜 세세하게 구성해놓으셔서 보는내내 소리지르면서 봤습니다,5
9791172455521.0,스토리가 점점 재미있어요...,5
9791172455521.0,연출도 그림도 보는 맛이 있어요,5
9791172455521.0,"ㅠㅠ아.. L홀더 같이 주문해야하는데, 깜빡하고 선택안해서 못샀네 ㅠㅠㅠㅠㅠㅠ..... 내 신세여",5
9791172455521.0,늘어지는 게 슬슬 힘들어진다.,4
9791172455521.0,읽는 속도도 빠른데 신간 나오는 속도도 빠르네,5
9791172455521.0,점점 스케일이 커진다ㅠㅠ 사이타마 어딨어ㅠㅠㅠ 빨리와,5
9791172455521.0,빨리만 나와다오~,5
9791172455521.0,"정말 오랜만에 나온 만큼 작화, 스토리 심지어 번역 퀄리티까지 완벽합니다. 혹평하시는 분들도 꽤 있지만 저는 정말 재밌게 봤습니다.",5
9791172455521.0,전설은 계속된다!!애니소식도 들려서 둘다 만나보고 싶네요,5
9791172882785.0,"어둡다... 이런 걸 초등학생들이 보고 있다니 마음이 더 어두워진다. 아이돌 세계에 대한 환상은 깨질 것 같지만, 대신 어른의 세계에 있는 더러움을 쓸데없이 일찍 보게 되는 것은 싫다. 그래도 떡밥의 마무리에 가서는 조금 진부해지고 있어서 그나마 다행이다(?)",3
9791172882785.0,"43세에 만화책 읽는 독신남이 선택한 만화 ~ 이번 소설합본판은 취향대로 구매하시는걸로 ..  체인소맨 X 룩백 ,  킹덤 X  문제집 등의 합본판 컬레버가 마냥 좋은것만은 아니죠",5
9791172882785.0,재미있게 봤어요,5
9791172882785.0,다음권 어떻게 또 기다릴지..ㅜㅠㅠㅜㅠ,5
9791172882785.0,"13권, 14권 동시발매 감사합니다.",5
9791172882785.0,너무 재밌어요,5
9791172882785.0,재미있게 읽었습니다.,5
9791172882785.0,잘 읽었습니다,5
9791172882785.0,작가님이 어떻게든 더 자극적으로 가려고 하는 것 같네요 좋은지는 잘 모르겠습니다,4
